PostId,UserRep,UserAnswers,PostDay,PostMonth,PostWeekday,PostHour,JoinDay,JoinMonth,JoinWeekday,JoinHour,TitleChars,BodyChars,BodyLines,NumTags,Codish,UserAge,Status
11941766,1,0,13,8,1,20,13,8,1,20,67,755,20,2,5,0,
11941858,16,1,13,8,1,21,7,8,2,5,57,667,6,2,8,6,
11941859,182,14,13,8,1,21,4,5,3,3,60,997,17,4,6,467,
11941838,319,8,13,8,1,21,10,12,5,16,38,483,23,2,2,612,
11941825,15,0,13,8,1,21,2,8,4,15,25,469,19,2,0,11,
11941870,54,3,13,8,1,21,27,7,5,20,53,2974,49,3,38,17,
11941875,1,0,13,8,1,21,13,8,1,20,79,3281,82,4,119,0,
11941876,190,1,13,8,1,21,23,7,6,16,45,788,6,3,9,387,
11941877,1,0,13,8,1,21,13,8,1,20,39,761,2,4,2,0,
11941861,126,2,13,8,1,21,10,11,4,7,26,601,13,2,10,277,
11941880,17,0,13,8,1,21,22,5,6,14,74,737,0,3,8,814,
11941882,60,0,13,8,1,21,1,12,3,4,42,695,14,2,38,621,
11941883,6,3,13,8,1,21,13,7,5,21,44,276,8,2,11,30,
11941884,21,0,13,8,1,21,31,7,2,13,74,1952,45,1,60,13,
11941791,1089,13,13,8,1,20,24,10,6,0,63,976,29,4,3,1024,
11941888,1738,74,13,8,1,21,11,4,1,14,54,1800,60,4,87,490,
11941893,360,5,13,8,1,21,14,1,5,3,29,248,2,3,0,577,
11941899,12,0,13,8,1,21,22,7,7,14,52,3271,79,4,139,22,
11941902,1,0,13,8,1,21,13,8,1,19,48,2861,35,4,86,0,
11941903,3,0,13,8,1,21,25,7,3,0,48,724,15,2,0,19,
11941586,5611,262,13,8,1,20,23,6,3,12,53,583,2,3,0,782,
11941909,32,1,13,8,1,21,29,6,3,0,58,1504,45,4,51,410,
11941916,326,4,13,8,1,21,25,5,3,19,42,620,23,3,25,446,
11941921,1,0,13,8,1,21,13,8,1,20,17,1913,46,2,90,0,
11941922,159,10,13,8,1,21,14,5,1,17,89,245,2,4,0,91,
11941923,85,2,13,8,1,21,16,7,1,15,41,636,30,5,10,28,
11941831,1,0,13,8,1,21,16,7,1,21,35,1286,36,2,60,27,
11941834,94,2,13,8,1,21,17,1,1,21,52,570,15,4,40,573,
11941929,1464,75,13,8,1,21,8,9,4,22,40,728,6,2,2,339,
11941932,13,0,13,8,1,21,26,7,4,16,62,798,18,3,41,18,
11941934,648,36,13,8,1,21,15,6,3,16,46,230,1,2,0,425,
11941802,487,18,13,8,1,20,3,1,1,20,51,599,16,3,19,588,
11941890,11,1,13,8,1,21,17,11,4,13,34,538,5,2,3,270,
11941892,102,0,13,8,1,21,30,6,6,22,65,308,10,2,14,43,
11941943,866,1,13,8,1,21,7,2,2,11,37,287,5,3,10,188,
11941795,1,0,13,8,1,20,10,12,6,19,77,1591,32,3,57,247,
11941796,6,0,13,8,1,20,13,7,5,20,145,457,8,2,14,31,
11941938,942,54,13,8,1,21,9,1,1,0,59,330,6,4,0,217,
11941939,13,1,13,8,1,21,13,10,4,16,60,474,14,4,5,305,
11941680,1,0,13,8,1,20,26,6,2,18,50,454,7,2,9,48,
11941959,1,0,13,8,1,21,13,8,1,19,51,3663,35,4,62,0,
11941960,52,2,13,8,1,21,14,8,7,5,41,679,21,3,38,365,
11941961,1,0,13,8,1,21,13,8,1,20,33,465,1,2,4,0,
11941962,19,0,13,8,1,21,21,2,2,21,58,279,3,3,0,173,
11941885,6,1,13,8,1,21,16,4,5,16,59,370,2,2,4,850,
11941886,167,12,13,8,1,21,11,11,4,16,40,907,27,4,32,641,
11941971,26,1,13,8,1,21,18,7,3,14,63,536,2,4,0,26,
11941972,1,0,13,8,1,21,13,8,1,20,39,1570,30,1,48,0,
11941975,75,0,13,8,1,21,9,9,4,4,41,3524,179,3,181,704,
11941978,168,5,13,8,1,21,17,2,5,16,66,303,3,4,2,178,
11941981,480,14,13,8,1,21,13,12,6,12,53,1360,10,4,4,1339,
11941983,54,3,13,8,1,21,1,7,5,23,42,512,14,3,21,408,
11941989,152,15,13,8,1,21,23,6,4,22,86,730,2,5,0,416,
11941991,1,0,13,8,1,21,13,8,1,20,38,408,24,1,0,0,
11941992,1,0,13,8,1,21,16,4,1,5,52,723,16,2,8,119,
11941996,1,0,13,8,1,21,24,8,2,21,70,602,12,2,7,720,
11941998,705,47,13,8,1,21,18,8,3,8,51,1573,19,4,5,726,
11942004,1,0,13,8,1,21,27,10,4,14,44,1032,12,5,23,291,
11942005,423,35,13,8,1,21,12,2,6,18,79,763,13,2,10,548,
11942006,391,22,13,8,1,21,3,12,6,15,24,611,6,5,6,254,
11945172,248,3,14,8,2,3,12,11,6,4,43,1452,30,4,58,275,
11945121,166,11,14,8,2,3,1,1,6,10,62,648,8,3,0,590,
11945174,1,0,14,8,2,3,26,6,2,9,38,156,0,3,0,48,
11945175,1,0,14,8,2,3,26,5,6,8,45,326,3,1,4,79,
11945177,163,9,14,8,2,3,2,6,6,21,25,1327,31,4,47,72,
11945182,35,0,14,8,2,3,7,6,4,1,53,1711,27,3,26,68,
11945183,1493,89,14,8,2,3,3,3,4,20,53,483,2,3,0,529,
11945185,476,11,14,8,2,3,7,8,6,0,42,419,4,4,0,738,
11945187,5,0,14,8,2,3,12,7,4,15,16,941,21,2,4,32,
11945188,2155,85,14,8,2,3,13,2,6,19,72,737,22,3,28,912,
11945190,1346,12,14,8,2,3,13,2,6,18,46,326,2,4,0,912,
11945192,441,23,14,8,2,3,25,4,7,19,43,573,16,1,0,841,
11942012,1,0,13,8,1,21,5,8,7,8,50,409,14,3,2,8,
11942013,6349,96,13,8,1,21,13,9,7,23,44,139,2,2,0,1064,
11942014,36,1,13,8,1,21,7,2,1,21,76,4038,51,4,56,552,
11942016,9,0,13,8,1,21,26,3,1,12,34,186,0,1,0,140,
11941428,198,5,13,8,1,20,20,11,7,2,25,1701,30,1,52,267,
11941430,32,2,13,8,1,20,15,11,2,15,56,216,1,4,0,272,
11942020,21,1,13,8,1,21,15,3,2,19,41,1039,49,3,68,517,
11942026,6,1,13,8,1,21,16,10,7,0,35,1743,46,2,106,301,
11942027,434,15,13,8,1,21,3,2,4,18,62,643,13,3,4,557,
11939933,31,0,13,8,1,18,6,6,3,22,27,1529,30,5,73,67,
11942028,867,20,13,8,1,21,20,2,6,2,28,1479,36,4,47,905,
11942032,3609,55,13,8,1,21,18,9,4,19,70,269,3,3,6,1425,
11942033,288,2,13,8,1,21,28,9,7,6,49,2072,12,2,16,1415,
11942051,92,2,13,8,1,21,14,7,4,20,53,420,14,3,16,396,
11942057,9,0,13,8,1,21,19,3,1,12,33,335,7,5,7,147,
11942058,22,0,13,8,1,21,20,7,5,1,82,3585,114,4,116,24,
11942059,23,7,13,8,1,21,28,6,4,23,21,420,2,3,4,45,
11942060,95,0,13,8,1,21,21,4,4,18,51,622,15,4,27,480,
11942061,11,0,13,8,1,21,5,12,1,15,129,1108,25,3,27,252,
11942065,1,0,13,8,1,21,13,8,1,21,21,443,0,5,0,0,
11942073,68,2,13,8,1,21,23,2,3,8,52,540,15,3,13,537,
11942076,114,2,13,8,1,21,5,6,7,5,50,1084,15,5,34,435,
11942080,30,0,13,8,1,21,1,7,7,16,32,570,7,5,4,43,
11942083,125,3,13,8,1,21,29,5,2,13,42,491,14,4,6,76,
11939422,10,0,13,8,1,18,5,8,7,11,58,1713,53,5,72,8,
11939425,72,4,13,8,1,18,4,2,5,17,32,5160,78,3,41,556,
11942084,1201,2,13,8,1,21,5,9,7,16,96,600,12,4,17,708,
11942085,6039,261,13,8,1,21,28,1,4,16,64,549,8,1,15,928,
11942092,1,0,13,8,1,21,13,8,1,20,28,884,25,5,25,0,
11942094,10,0,13,8,1,21,15,11,2,20,92,770,0,5,0,272,
11942024,292,9,13,8,1,21,16,2,2,20,44,606,20,2,9,909,
11942095,66,2,13,8,1,21,8,1,6,15,31,1490,34,5,12,583,
11942104,17,1,13,8,1,21,20,11,6,0,51,1357,31,4,12,632,
11942086,1,0,13,8,1,21,13,8,1,21,42,447,4,2,0,0,
11942088,1,0,13,8,1,21,13,8,1,20,42,844,12,4,8,0,
11942105,187,5,13,8,1,21,5,6,6,15,47,961,20,3,32,800,
11942122,11,0,13,8,1,21,4,11,5,20,68,987,13,5,6,283,
11942102,2931,54,13,8,1,21,12,8,4,2,47,1086,35,1,22,732,
11942127,409,7,13,8,1,21,26,1,3,15,23,420,2,2,0,565,
11942134,140,6,13,8,1,21,14,10,5,1,64,1844,30,3,51,304,
11942068,2260,28,13,8,1,21,2,6,2,12,67,873,10,1,17,1168,
11942137,1,0,13,8,1,21,11,8,6,4,103,571,4,1,0,2,
11942146,298,3,13,8,1,21,6,12,2,3,47,807,8,2,12,251,
11942130,1305,92,13,8,1,21,25,2,5,13,49,1905,53,4,129,535,
11942154,166,0,13,8,1,21,6,1,5,17,27,936,27,4,43,220,
11942156,66,5,13,8,1,21,5,12,1,0,44,637,11,5,8,251,
11942159,1,0,13,8,1,21,4,10,2,19,47,1117,35,3,39,314,
11942160,416,11,13,8,1,21,23,2,4,22,30,752,9,5,12,171,
11942167,58,0,13,8,1,21,11,12,5,22,41,329,3,2,0,975,
11942169,3971,149,13,8,1,21,8,1,4,23,85,1417,14,2,2,1312,
11942171,470,36,13,8,1,21,22,3,4,17,44,1356,36,2,55,144,
11942172,158,2,13,8,1,21,19,7,4,20,71,854,21,3,64,25,
11942046,1,0,13,8,1,21,24,8,1,18,37,664,6,5,0,1085,
11942177,3,0,13,8,1,21,3,8,5,21,50,795,11,3,17,9,
11942178,287,5,13,8,1,21,12,3,1,1,47,1967,25,3,49,154,
11942179,13,1,13,8,1,21,16,7,1,22,32,716,4,2,2,27,
11942149,51,0,13,8,1,21,18,9,7,19,49,483,11,3,10,330,
11942184,18,0,13,8,1,21,18,2,6,19,48,1120,10,2,16,177,
11942185,60,4,13,8,1,21,5,2,7,15,47,1141,25,3,31,190,
11942078,1691,73,13,8,1,21,7,6,7,1,43,965,10,5,6,1163,
11942198,2562,137,13,8,1,21,16,11,2,19,61,291,0,2,2,636,
11942200,23,0,13,8,1,21,6,8,1,7,47,1904,49,1,90,7,
11942201,1,0,13,8,1,21,13,8,1,21,48,979,14,3,28,0,
11942208,12726,260,13,8,1,21,23,2,2,8,40,503,12,2,13,902,
11942214,1,0,13,8,1,21,13,8,1,20,50,1513,58,2,44,0,
11942216,343,13,13,8,1,21,5,9,1,10,56,908,17,2,23,343,
11942217,1,0,13,8,1,21,13,8,1,21,59,2216,55,4,71,0,
11942218,181,20,13,8,1,21,28,7,4,3,77,608,6,3,2,382,
11942219,5,0,13,8,1,21,19,6,2,0,19,702,17,1,25,54,
11942220,71,2,13,8,1,21,3,11,4,22,63,1393,30,3,19,283,
11942221,1,0,13,8,1,21,8,8,3,14,49,408,16,1,12,5,
11942222,1,0,13,8,1,21,13,8,1,20,62,1230,17,4,4,0,
11942223,31,0,13,8,1,21,26,1,4,15,60,573,6,5,0,200,
11942224,53,5,13,8,1,21,13,6,3,6,48,845,21,3,14,61,
11907157,104,1,10,8,5,18,25,4,3,11,27,638,10,3,10,107,
11907159,1,0,10,8,5,18,10,8,5,18,55,992,22,4,7,0,
11942212,3,0,13,8,1,21,10,8,5,21,46,595,2,2,0,3,
11942213,11,0,13,8,1,21,29,10,6,19,43,574,13,1,27,289,
11942230,67,4,13,8,1,21,8,9,2,20,47,1479,42,4,46,1070,
11942231,2971,64,13,8,1,21,1,11,1,23,51,602,8,5,4,650,
11857008,8,0,8,8,3,3,10,6,5,4,43,918,16,3,38,424,
11942234,186,1,13,8,1,21,12,4,2,13,38,1589,12,4,60,489,
11942237,1,0,13,8,1,21,23,1,1,18,29,1659,34,5,46,203,
11942244,1,1,13,8,1,21,27,5,5,15,95,597,6,2,0,444,
11942245,3,0,13,8,1,21,23,5,3,14,47,2175,47,3,41,82,
11942246,3,0,13,8,1,21,12,8,7,19,55,486,10,1,17,1,
11942248,1,0,13,8,1,21,13,8,1,21,39,3427,45,2,61,0,
11942227,1,0,13,8,1,21,13,8,1,20,46,426,5,1,0,0,
11942257,6162,129,13,8,1,21,21,6,7,1,43,860,9,3,9,1149,
11942258,355,17,13,8,1,21,5,2,5,14,46,1071,20,4,27,920,
11942260,24,0,13,8,1,21,17,7,2,21,31,1179,20,3,67,27,
11942263,56,2,13,8,1,21,4,11,5,9,59,2117,41,5,67,283,
11942267,32,4,13,8,1,21,1,12,4,8,37,694,20,2,28,256,
11942253,1,0,13,8,1,21,13,8,1,21,75,763,14,3,2,0,
11942271,45,2,13,8,1,21,23,2,3,14,54,1370,22,3,11,537,
11942276,1,0,13,8,1,21,13,8,1,21,28,370,16,2,0,0,
11942281,40,2,13,8,1,21,12,9,1,11,33,2921,91,2,84,336,
11942282,6,0,13,8,1,21,26,7,4,15,41,480,2,4,0,18,
11942283,232,1,13,8,1,21,7,4,3,10,26,196,8,2,6,859,
11942284,5,2,13,8,1,21,25,5,5,20,42,835,19,1,24,80,
11942290,6,1,13,8,1,21,19,2,7,15,76,2738,87,4,109,176,
11942292,75,0,13,8,1,21,21,4,4,20,75,761,12,2,4,480,
11945201,762,31,14,8,2,3,19,10,3,15,41,479,7,4,22,299,
11945105,3,0,14,8,2,3,7,8,2,15,68,762,12,1,45,6,
11945206,121,1,14,8,2,3,17,7,2,19,71,1397,30,5,24,27,
11945049,588,43,14,8,2,3,16,9,2,9,50,2087,38,3,46,1427,
11945213,1,0,14,8,2,3,14,8,2,3,58,362,16,3,8,0,
11945214,1,0,14,8,2,3,2,8,4,7,44,262,2,2,0,11,
11945216,352,5,14,8,2,3,19,2,6,9,54,3364,88,3,193,541,
11945202,1,0,14,8,2,3,14,8,2,3,43,399,6,2,0,0,
11945203,560,10,14,8,2,3,29,11,2,9,21,379,8,2,14,258,
11945217,51,0,14,8,2,3,23,8,2,5,62,1539,4,4,4,356,
11945220,6,0,14,8,2,3,8,8,3,8,67,921,0,5,0,5,
11942295,35,0,13,8,1,21,21,6,2,20,54,2079,64,1,34,419,
11942296,6,0,13,8,1,21,21,2,2,17,62,1045,23,4,40,174,
11942298,1,0,13,8,1,21,28,11,1,13,54,219,2,2,0,259,
11942304,1,0,13,8,1,21,19,10,3,13,61,1583,60,3,94,299,
11942305,43,1,13,8,1,21,1,1,6,17,49,428,2,2,4,590,
11942306,1,0,13,8,1,21,18,4,1,5,99,344,9,4,2,483,
11942307,97,7,13,8,1,21,25,4,1,6,75,737,5,3,0,476,
11942312,30,0,13,8,1,21,23,6,6,20,48,3201,50,5,78,51,
11942313,1,0,13,8,1,21,27,7,5,16,50,1705,33,5,60,17,
11942301,5942,236,13,8,1,21,1,5,6,17,43,341,2,1,2,835,
11942317,89,5,13,8,1,21,3,3,4,21,32,276,6,2,0,528,
11942318,3067,107,13,8,1,21,27,7,2,14,65,322,5,3,6,748,
11942319,28,4,13,8,1,21,9,12,5,0,52,766,7,4,2,248,
11942320,20,3,13,8,1,21,13,7,5,1,74,519,4,4,2,31,
11942321,1673,59,13,8,1,21,9,2,1,19,109,463,9,4,18,1281,
11942322,302,1,13,8,1,21,12,7,2,12,32,1043,17,3,2,398,
11942325,805,7,13,8,1,21,21,5,5,19,50,1745,36,2,35,815,
11942328,7,0,13,8,1,21,15,10,4,8,44,1415,28,3,34,1033,
11942331,49,0,13,8,1,21,2,8,2,15,40,955,35,3,14,377,
11942332,24,0,13,8,1,21,29,3,4,20,57,566,7,3,6,137,
11942335,13,0,13,8,1,21,17,5,4,15,66,2627,61,2,42,88,
11942268,550,11,13,8,1,21,10,11,1,11,49,2586,15,4,23,1372,
11942338,6,0,13,8,1,21,27,6,3,6,16,465,0,1,0,47,
11942339,236,6,13,8,1,21,10,2,4,5,33,1252,39,3,57,550,
11941945,5879,222,13,8,1,21,20,4,1,17,94,1117,18,3,4,1211,
11942341,871,1,13,8,1,21,7,2,2,11,48,473,5,3,0,188,
11942349,3715,185,13,8,1,21,13,11,5,0,35,1271,36,2,27,1004,
11942351,879,10,13,8,1,21,1,10,3,15,81,277,2,5,2,1412,
11942354,1,0,13,8,1,21,13,8,1,21,83,1277,33,3,53,0,
11942364,6,0,13,8,1,21,12,4,4,18,36,564,11,4,22,123,
11942365,1,0,13,8,1,21,13,8,1,21,40,672,10,2,2,0,
11942366,97,8,13,8,1,21,27,6,3,2,46,1591,44,3,62,47,
11942370,71,5,13,8,1,21,8,2,2,6,82,215,8,2,0,552,
11942371,1,0,13,8,1,21,13,8,1,21,125,735,11,1,4,0,
11942375,39,6,13,8,1,21,19,7,1,22,55,814,4,4,0,755,
11942019,8,0,13,8,1,21,12,8,7,11,62,1167,14,3,12,1,
11942376,1,2,13,8,1,21,21,6,4,22,55,2173,34,4,16,52,
11942377,1169,53,13,8,1,21,5,2,6,2,53,1328,36,4,18,555,
11942378,1,0,13,8,1,21,13,8,1,21,55,659,18,1,33,0,
11942380,309,23,13,8,1,21,12,1,2,20,90,1924,34,4,21,944,
11942381,32,0,13,8,1,21,25,7,3,17,85,1107,27,3,48,19,
11942392,1,0,13,8,1,21,30,7,1,19,39,1093,21,1,42,14,
11942393,1,0,13,8,1,21,10,8,5,9,35,804,17,3,57,3,
11942400,3067,107,13,8,1,21,27,7,2,14,75,617,5,3,12,748,
11942403,74,2,13,8,1,21,1,1,7,21,53,965,2,3,12,225,
11942408,518,18,13,8,1,21,9,5,1,20,36,3299,65,3,40,462,
11942409,192,5,13,8,1,21,5,6,6,15,47,162,0,1,4,800,
11942466,23,0,13,8,1,21,10,5,2,23,36,434,3,4,8,460,
11942454,12,0,13,8,1,21,17,7,2,15,58,850,11,2,16,27,
11942469,1,0,13,8,1,21,23,3,5,15,51,571,12,3,19,143,
11942477,11,4,13,8,1,21,17,10,1,4,73,556,4,5,0,301,
11942478,1,0,13,8,1,21,13,8,1,21,50,535,3,4,1,0,
11942486,5101,274,13,8,1,21,16,9,2,21,59,1815,32,2,40,1427,
11942487,26,1,13,8,1,21,4,8,4,19,51,512,4,4,0,375,
11890390,42503,2003,9,8,4,19,18,9,4,21,48,978,8,4,2,1420,
11942285,16,0,13,8,1,21,12,8,5,15,69,1515,38,5,50,367,
11942286,39,1,13,8,1,21,18,7,3,13,39,521,4,2,4,26,
11942504,75,0,13,8,1,21,23,9,5,22,44,436,12,3,18,324,
11942509,5,0,13,8,1,21,11,6,1,13,30,1135,23,4,40,63,
11942308,12,0,13,8,1,21,28,5,6,15,28,1461,44,2,67,443,
11942500,176,2,13,8,1,21,8,11,2,22,73,1276,26,3,46,278,
11942514,189,1,13,8,1,21,11,3,4,5,63,729,20,4,14,886,
11942395,1,1,13,8,1,21,25,5,5,4,77,783,8,4,0,80,
11942396,177,0,13,8,1,21,15,3,4,18,74,356,2,1,0,151,
11942398,91,2,13,8,1,21,30,12,4,15,62,1194,27,1,44,592,
11942518,564,20,13,8,1,21,26,1,3,19,38,1198,11,2,3,565,
11942526,4489,243,13,8,1,21,15,4,3,19,57,395,11,3,12,1216,
11942527,1,0,13,8,1,21,13,8,1,21,59,1501,42,3,12,0,
11942533,18,0,13,8,1,21,5,8,7,19,47,610,14,3,15,8,
11941904,30,0,13,8,1,21,19,7,4,20,38,993,6,1,6,25,
11941906,2193,61,13,8,1,21,22,10,6,12,45,299,0,5,2,296,
11942461,63,3,13,8,1,21,5,2,7,20,82,1075,27,3,32,190,
11942542,15818,353,13,8,1,21,10,11,2,23,39,963,21,3,14,1006,
11941308,85,0,13,8,1,20,30,3,3,17,27,1071,36,2,31,502,
11942546,1,0,13,8,1,21,12,10,2,20,30,1006,32,3,36,671,
11942549,12,0,13,8,1,21,6,9,2,17,61,625,6,4,0,342,
11942550,1,0,13,8,1,21,13,8,1,21,27,557,13,1,10,0,
11941343,91,6,13,8,1,20,26,3,1,15,84,1565,42,4,46,140,
11942523,625,22,13,8,1,21,14,5,5,22,57,761,7,4,11,821,
11942551,158,13,13,8,1,21,25,4,3,21,32,715,25,2,0,110,
11941492,13405,197,13,8,1,20,14,11,5,18,75,1033,30,2,26,1368,
11941494,2867,138,13,8,1,20,9,12,4,17,56,999,21,5,26,613,
11942554,385,0,13,8,1,21,29,2,3,22,32,603,6,2,7,165,
11942556,1038,32,13,8,1,21,10,10,6,19,54,1106,19,5,52,1038,
11942557,11,1,13,8,1,21,18,12,7,12,29,1305,47,4,57,239,
11941467,98,16,13,8,1,20,13,8,5,20,33,274,7,3,0,731,
11942561,58,4,13,8,1,21,30,4,1,11,24,477,15,3,12,105,
11942563,48,6,13,8,1,21,12,8,5,18,22,2671,53,2,137,367,
11942565,717,22,13,8,1,21,30,6,3,0,57,305,9,3,19,775,
11942570,1,0,13,8,1,21,13,8,1,21,53,343,7,2,0,0,
11942577,127,3,13,8,1,21,29,5,2,13,80,260,0,4,0,76,
11942579,1,0,13,8,1,21,4,5,5,23,38,697,19,2,9,100,
11942583,1,0,13,8,1,21,1,8,3,16,43,2608,56,1,76,12,
11942590,1,0,13,8,1,21,1,8,3,22,42,521,15,3,2,11,
11942359,395,5,13,8,1,21,30,8,1,23,50,896,24,3,12,713,
11942601,19,0,13,8,1,21,21,2,2,21,51,210,0,3,4,174,
11942614,1,0,13,8,1,22,13,8,1,20,43,487,30,3,28,0,
11942627,525,10,13,8,1,22,13,7,2,8,36,2492,46,2,91,762,
11942630,54,1,13,8,1,22,19,2,7,1,89,1375,35,3,8,176,
11942635,658,18,13,8,1,22,12,10,1,23,47,1177,18,3,26,1035,
11942619,134,0,13,8,1,22,2,2,4,13,50,8067,188,5,471,193,
11942641,259,8,13,8,1,22,14,1,5,9,20,449,5,3,6,577,
11942643,360,10,13,8,1,22,3,12,6,6,53,3462,104,4,197,254,
11942646,26,2,13,8,1,22,29,12,3,18,32,441,3,2,4,593,
11942647,692,12,13,8,1,22,6,5,5,20,56,717,28,5,8,465,
11942648,10,1,13,8,1,22,25,10,1,0,59,1688,31,4,73,657,
11942650,26,1,13,8,1,22,22,7,7,13,28,452,13,4,15,22,
11942652,4,0,13,8,1,22,11,8,6,6,42,243,5,2,16,2,
11942653,1,0,13,8,1,22,13,8,1,22,50,266,2,2,0,0,
11942661,144,7,13,8,1,22,19,2,7,0,38,906,18,1,22,176,
11942662,84,10,13,8,1,22,3,11,4,12,41,1860,59,4,79,284,
11942663,3526,164,13,8,1,22,4,8,3,20,53,369,17,3,2,740,
11942664,21,1,13,8,1,22,18,4,3,14,46,583,6,2,8,117,
11942665,33,1,13,8,1,22,16,6,6,22,38,592,11,4,16,57,
11942666,1,0,13,8,1,22,13,8,1,21,71,715,18,4,9,0,
11942667,43,2,13,8,1,22,31,3,6,0,52,622,15,4,6,135,
11942668,77,0,13,8,1,22,9,9,4,4,34,2186,106,3,111,704,
11942673,18,0,13,8,1,22,18,2,6,19,73,436,7,3,6,177,
11942674,17,2,13,8,1,22,4,8,6,13,66,2712,53,3,93,9,
11942675,464,20,13,8,1,22,29,8,1,3,28,5920,55,5,83,350,
11942654,1063,25,13,8,1,22,20,4,2,22,36,944,41,3,56,846,
11942677,1621,16,13,8,1,22,5,1,3,4,63,439,14,3,12,586,
11942679,643,11,13,8,1,22,7,7,4,18,31,908,13,3,39,403,
11942682,111,0,13,8,1,22,5,1,4,5,74,1458,32,3,57,221,
11942683,1,0,13,8,1,22,13,8,1,20,51,1541,24,4,21,0,
11942694,56,10,13,8,1,22,4,8,6,20,37,552,9,2,4,9,
11942699,26,2,13,8,1,22,12,11,6,14,32,1949,61,3,118,275,
11942700,8,0,13,8,1,22,20,7,5,11,55,2962,67,4,247,24,
11942701,311,7,13,8,1,22,8,3,7,3,53,1651,35,4,64,1254,
11942707,51,1,13,8,1,22,26,7,4,6,63,2277,61,3,119,18,
11942708,1,0,13,8,1,22,13,8,1,21,36,320,6,1,3,0,
11942709,31,5,13,8,1,22,14,5,1,21,49,3029,80,4,65,91,
11942710,1,0,13,8,1,22,13,8,1,21,33,1876,62,3,104,0,
11908184,342,27,10,8,5,20,4,7,1,11,110,1146,23,5,29,403,
11908185,20,5,10,8,5,20,14,5,1,21,51,217,2,3,0,87,
11942711,323,14,13,8,1,22,28,1,5,14,30,5370,135,4,235,563,
11942712,36,1,13,8,1,22,2,2,4,22,51,322,6,2,6,192,
11942719,6,3,13,8,1,22,15,11,2,21,61,10503,149,4,1059,272,
11942724,11,0,13,8,1,22,29,5,2,22,75,531,17,4,10,75,
11942175,153,13,13,8,1,21,22,8,1,18,82,1241,13,3,6,357,
11942728,1,0,13,8,1,22,13,8,1,21,70,371,2,1,0,0,
11942729,21,0,13,8,1,22,23,11,3,20,24,421,4,3,2,264,
11942731,169,0,13,8,1,22,11,11,5,22,27,706,24,2,57,275,
11939139,8,0,13,8,1,17,7,8,2,15,64,1336,13,1,49,6,
11942720,95,0,13,8,1,22,28,1,6,2,25,1234,34,2,40,198,
11942721,30,0,13,8,1,22,19,7,4,20,29,850,8,2,0,25,
11922354,1,0,12,8,7,13,10,8,5,20,18,616,5,5,0,1,
11942734,785,92,13,8,1,22,25,4,3,8,46,196,0,2,0,110,
11942740,1391,80,13,8,1,22,23,1,7,9,55,817,26,2,24,568,
11942741,11,1,13,8,1,22,10,7,2,16,43,329,4,2,2,34,
11942743,25,0,13,8,1,22,2,2,4,17,79,1163,12,5,4,193,
11942747,1,0,13,8,1,22,13,8,1,21,55,834,25,2,20,0,
11942748,1,0,13,8,1,22,13,8,1,21,64,328,4,3,0,0,
11942749,6,1,13,8,1,22,9,1,1,6,18,651,12,3,26,217,
11942750,51,7,13,8,1,22,16,7,1,15,47,817,5,1,2,28,
11942735,180,3,13,8,1,22,24,2,5,6,47,2446,70,3,78,171,
11942736,1,0,13,8,1,22,28,5,1,15,34,349,0,4,0,77,
11942755,34,0,13,8,1,22,25,11,5,17,50,2343,49,4,67,262,
11942756,3795,208,13,8,1,22,17,6,4,21,82,1905,19,4,22,788,
11942757,13,2,13,8,1,22,19,6,2,12,78,254,2,2,2,55,
11942761,5,0,13,8,1,22,14,11,1,3,23,573,21,2,3,273,
11942762,1,1,13,8,1,22,10,11,4,19,38,273,4,2,2,277,
11937726,480,11,13,8,1,16,9,11,3,10,17,336,4,3,0,278,
11937727,21,0,13,8,1,16,22,9,4,14,40,236,0,2,0,326,
11942770,1,0,13,8,1,22,13,8,1,21,32,1119,45,5,44,0,
11942771,3067,107,13,8,1,22,27,7,2,14,72,195,1,3,0,748,
11942703,275,14,13,8,1,22,26,12,7,5,51,492,8,2,0,596,
11942774,335,14,13,8,1,22,10,11,2,13,66,3145,46,3,69,1007,
11942777,131,16,13,8,1,22,1,10,5,2,42,290,0,3,0,682,
11942780,129,2,13,8,1,22,12,2,7,13,43,5502,93,4,418,183,
11942784,21,0,13,8,1,22,11,7,7,14,68,1506,4,3,10,764,
11942785,813,22,13,8,1,22,1,8,5,13,82,1452,23,4,18,1473,
11942753,24,1,13,8,1,22,25,9,7,15,62,2042,42,4,71,323,
11942754,34,0,13,8,1,22,9,5,3,14,30,1032,22,4,4,96,
11942787,42,0,13,8,1,22,7,3,3,20,46,406,12,2,20,159,
11942796,3,0,13,8,1,22,24,7,2,21,49,681,2,3,0,20,
11942801,3,0,13,8,1,22,5,4,4,21,39,497,1,1,0,130,
11942634,1,0,13,8,1,22,13,8,1,21,71,771,17,2,7,0,
11942804,1,0,13,8,1,22,13,8,1,13,53,2314,83,2,166,0,
11942825,1,0,13,8,1,22,7,4,4,6,44,399,5,1,1,494,
11942830,327,1,13,8,1,22,12,5,6,16,33,1003,26,5,11,93,
11942835,1,0,13,8,1,22,13,8,1,22,91,1012,10,3,15,0,
11942764,60,1,13,8,1,22,30,8,1,1,91,364,0,2,0,714,
11942840,104,4,13,8,1,22,18,4,3,16,75,679,23,1,18,117,
